Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1981","1981","kg CO2eq/kg product","4.1078","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1982","1982","kg CO2eq/kg product","4.1716","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1983","1983","kg CO2eq/kg product","4.1292","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1984","1984","kg CO2eq/kg product","3.9608","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1985","1985","kg CO2eq/kg product","3.9416","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1986","1986","kg CO2eq/kg product","3.8051","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1987","1987","kg CO2eq/kg product","3.7641","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1988","1988","kg CO2eq/kg product","3.6658","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1989","1989","kg CO2eq/kg product","3.6207","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1990","1990","kg CO2eq/kg product","3.6767","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1991","1991","kg CO2eq/kg product","3.5907","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1992","1992","kg CO2eq/kg product","4.2204","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1993","1993","kg CO2eq/kg product","4.1209","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1994","1994","kg CO2eq/kg product","4.0204","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1995","1995","kg CO2eq/kg product","4.0078","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1996","1996","kg CO2eq/kg product","3.6761","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1997","1997","kg CO2eq/kg product","3.5627","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1998","1998","kg CO2eq/kg product","3.3652","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","1999","1999","kg CO2eq/kg product","3.2766","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2000","2000","kg CO2eq/kg product","3.2267","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2001","2001","kg CO2eq/kg product","3.1324","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2002","2002","kg CO2eq/kg product","3.0117","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2003","2003","kg CO2eq/kg product","2.9396","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2004","2004","kg CO2eq/kg product","2.8345","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2005","2005","kg CO2eq/kg product","2.8198","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2006","2006","kg CO2eq/kg product","2.858","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2007","2007","kg CO2eq/kg product","2.8737","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2008","2008","kg CO2eq/kg product","2.9663","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2009","2009","kg CO2eq/kg product","3.1489","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2010","2010","kg CO2eq/kg product","2.9936","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2011","2011","kg CO2eq/kg product","3.0919","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2012","2012","kg CO2eq/kg product","3.0766","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2013","2013","kg CO2eq/kg product","2.9898","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2014","2014","kg CO2eq/kg product","2.8129","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2015","2015","kg CO2eq/kg product","2.9338","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2016","2016","kg CO2eq/kg product","3.0234","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","71761","Emissions intensity","982","Milk, whole fresh sheep","2017","2017","kg CO2eq/kg product","3.2335","Fc","Calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1961","1961","tonnes","2396088","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1962","1962","tonnes","2360863","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1963","1963","tonnes","2406845","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1964","1964","tonnes","2427726","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1965","1965","tonnes","2493005","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1966","1966","tonnes","2631865","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1967","1967","tonnes","2497394","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1968","1968","tonnes","2406670","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1969","1969","tonnes","2464811","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1970","1970","tonnes","2495868","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1971","1971","tonnes","2443219","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1972","1972","tonnes","2473975","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1973","1973","tonnes","2503458","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1974","1974","tonnes","2528562","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1975","1975","tonnes","2514895","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1976","1976","tonnes","2530232","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1977","1977","tonnes","2602163","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1978","1978","tonnes","2597758","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1979","1979","tonnes","2656525","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1980","1980","tonnes","2620808","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1981","1981","tonnes","2701933","A","Aggregate, may include official, semi-official, estimated or calculated data"
"EI","Emissions intensities","5400","Europe","5510","Production","982","Milk, whole fresh sheep","1982","1982","tonnes","2727141","A","Aggregate, may include official, semi-official, estimated or calculated data"
